InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
183966,SKU0356,Product 356,8,2024-08-11 02:19:35,30.37,11730,United Kingdom,242.96
183966,SKU0098,Product 098,2,2024-04-11 03:33:07,23.86,11731,France,47.72
183967,SKU0197,Product 197,3,2025-12-22 16:53:42,26.27,11731,Germany,78.81
183967,SKU0176,Product 176,3,2025-03-02 00:36:12,17.4,11731,Netherlands,52.199999999999996
183967,SKU0011,Product 011,2,2024-11-19 01:50:35,15.43,11731,Netherlands,30.86
183968,SKU0011,Product 011,5,2025-11-04 01:21:03,34.3,11731,France,171.5
183968,SKU0055,Product 055,6,2024-06-18 18:55:57,22.53,11731,United Kingdom,135.18
183968,SKU0108,Product 108,2,2025-03-07 04:07:34,15.32,11731,United Kingdom,30.64
183969,SKU0280,Product 280,5,2025-07-04 23:47:16,18.62,11731,Germany,93.10000000000001
183969,SKU0150,Product 150,6,2024-01-05 23:13:47,19.54,11731,United Kingdom,117.24
183969,SKU0016,Product 016,5,2024-07-17 17:01:59,13.4,11731,United Kingdom,67.0
183970,SKU0367,Product 367,3,2024-03-11 17:45:35,70.17,11731,Ireland,210.51
183970,SKU0087,Product 087,4,2025-01-23 02:29:10,22.67,11731,United Kingdom,90.68
183970,SKU0293,Product 293,6,2025-05-12 10:45:54,8.09,11731,United Kingdom,48.54
183971,SKU0217,Product 217,4,2024-04-25 10:48:51,10.23,11731,United Kingdom,40.92
183971,SKU0159,Product 159,6,2024-04-13 05:15:48,16.28,11731,Germany,97.68
183971,SKU0037,Product 037,5,2024-12-02 08:14:22,11.49,11731,Belgium,57.45
183972,SKU0257,Product 257,5,2024-10-17 06:35:07,33.01,11731,France,165.04999999999998
183972,SKU0253,Product 253,8,2024-03-20 12:02:02,13.26,11731,Germany,106.08
183972,SKU0223,Product 223,4,2025-05-13 01:11:01,6.45,11731,Belgium,25.8
183973,SKU0061,Product 061,2,2025-07-19 01:42:37,7.9,11731,United Kingdom,15.8
183973,SKU0047,Product 047,6,2024-11-09 17:59:41,19.79,11731,United Kingdom,118.74
183973,SKU0017,Product 017,1,2024-09-23 22:03:05,24.32,11731,United Kingdom,24.32
183974,SKU0343,Product 343,3,2024-04-27 13:20:33,38.18,11731,Netherlands,114.53999999999999
183974,SKU0083,Product 083,4,2024-08-21 05:49:09,25.25,11731,United Kingdom,101.0
183974,SKU0207,Product 207,3,2025-01-05 08:54:12,8.4,11731,United Kingdom,25.200000000000003
183975,SKU0393,Product 393,2,2025-12-27 16:50:39,25.22,11731,United Kingdom,50.44
183975,SKU0087,Product 087,4,2024-05-15 20:13:26,17.16,11731,Ireland,68.64
183975,SKU0330,Product 330,4,2025-08-29 11:26:02,21.36,11731,United Kingdom,85.44
183976,SKU0222,Product 222,3,2025-01-02 15:29:49,20.23,11731,Ireland,60.69
183976,SKU0266,Product 266,3,2025-02-08 20:47:12,29.31,11731,United Kingdom,87.92999999999999
183976,SKU0237,Product 237,7,2024-08-07 11:21:36,15.11,11732,United Kingdom,105.77
183977,SKU0383,Product 383,5,2025-11-21 17:14:23,7.39,11732,France,36.949999999999996
183977,SKU0154,Product 154,2,2024-02-17 00:24:28,20.57,11732,Germany,41.14
183977,SKU0173,Product 173,4,2024-06-03 23:48:42,18.18,11732,France,72.72
183978,SKU0320,Product 320,3,2024-08-19 12:49:27,8.75,11732,United Kingdom,26.25
183978,SKU0170,Product 170,3,2025-02-23 20:19:00,33.52,11732,Spain,100.56
183978,SKU0377,Product 377,5,2024-11-05 11:09:57,18.5,11732,Spain,92.5
183979,SKU0134,Product 134,3,2025-11-10 06:24:22,13.42,11732,Netherlands,40.26
183979,SKU0170,Product 170,4,2024-05-14 15:11:26,7.49,11732,United Kingdom,29.96
183979,SKU0169,Product 169,4,2025-02-20 00:05:22,34.19,11732,Belgium,136.76
183980,SKU0215,Product 215,5,2024-12-20 04:05:09,22.79,11732,France,113.94999999999999
183980,SKU0260,Product 260,5,2024-08-13 10:32:54,21.11,11732,United Kingdom,105.55
183980,SKU0104,Product 104,5,2024-01-17 04:05:25,30.02,11732,France,150.1
183981,SKU0291,Product 291,2,2025-08-16 08:01:09,96.83,11732,United Kingdom,193.66
183981,SKU0113,Product 113,4,2024-05-26 11:09:05,11.32,11732,United Kingdom,45.28
183981,SKU0336,Product 336,3,2024-04-11 01:34:40,28.46,11732,Ireland,85.38
183982,SKU0081,Product 081,4,2025-02-20 22:47:14,18.48,11732,France,73.92
183982,SKU0400,Product 400,4,2024-04-21 14:49:44,26.59,11732,United Kingdom,106.36
183982,SKU0105,Product 105,6,2025-04-12 01:06:50,17.53,11732,Netherlands,105.18
183983,SKU0287,Product 287,2,2025-06-18 23:45:40,30.23,11732,Ireland,60.46
183983,SKU0034,Product 034,6,2024-06-16 10:01:33,8.61,11732,United Kingdom,51.66
183983,SKU0033,Product 033,4,2024-02-20 08:43:21,17.38,11732,Belgium,69.52
183984,SKU0221,Product 221,7,2024-03-11 18:59:45,22.36,11732,United Kingdom,156.51999999999998
183984,SKU0124,Product 124,4,2024-02-07 03:41:31,22.48,11732,United Kingdom,89.92
183984,SKU0215,Product 215,2,2024-12-20 23:00:36,30.28,11732,Netherlands,60.56
183985,SKU0281,Product 281,3,2024-10-04 11:27:29,23.38,11732,Germany,70.14
183985,SKU0098,Product 098,6,2025-07-22 18:20:36,14.52,11732,France,87.12
183985,SKU0227,Product 227,3,2024-10-17 14:41:49,36.01,11732,Germany,108.03
183986,SKU0011,Product 011,3,2025-04-20 22:55:50,14.69,11732,United Kingdom,44.07
183986,SKU0323,Product 323,4,2024-12-09 22:34:50,23.74,11732,France,94.96
183986,SKU0061,Product 061,4,2024-11-08 20:45:19,8.21,11733,United Kingdom,32.84
183987,SKU0028,Product 028,2,2025-06-25 02:15:06,55.19,11733,Netherlands,110.38
183987,SKU0390,Product 390,4,2025-01-06 23:38:15,17.53,11733,Netherlands,70.12
183987,SKU0077,Product 077,2,2025-02-19 01:55:42,12.65,11733,Germany,25.3
183988,SKU0140,Product 140,3,2024-11-25 05:12:31,18.99,11733,United Kingdom,56.97
183988,SKU0144,Product 144,6,2025-06-05 19:39:01,20.26,11733,United Kingdom,121.56
183988,SKU0327,Product 327,2,2024-08-10 17:36:30,11.93,11733,United Kingdom,23.86
183989,SKU0110,Product 110,2,2024-02-06 20:48:56,9.96,11733,United Kingdom,19.92
183989,SKU0303,Product 303,5,2024-11-05 23:42:00,8.98,11733,Belgium,44.900000000000006
183990,SKU0169,Product 169,5,2025-10-17 09:30:38,38.41,11733,United Kingdom,192.04999999999998
183990,SKU0050,Product 050,3,2025-12-07 19:23:57,30.78,11733,Ireland,92.34
183990,SKU0023,Product 023,3,2024-06-08 03:04:50,18.33,11733,Spain,54.989999999999995
183991,SKU0359,Product 359,3,2024-11-08 00:43:53,13.25,11733,France,39.75
183991,SKU0264,Product 264,4,2024-11-12 22:27:27,23.88,11733,France,95.52
183991,SKU0013,Product 013,3,2024-06-11 22:07:12,19.11,11733,United Kingdom,57.33
183992,SKU0131,Product 131,3,2024-01-08 05:55:24,34.4,11733,United Kingdom,103.19999999999999
183992,SKU0307,Product 307,4,2025-12-26 15:51:52,28.04,11733,Australia,112.16
183992,SKU0057,Product 057,3,2025-04-21 01:52:59,26.77,11733,United Kingdom,80.31
183993,SKU0150,Product 150,6,2024-10-27 22:02:28,18.47,11733,Germany,110.82
183993,SKU0101,Product 101,3,2024-05-14 11:27:37,23.67,11733,United Kingdom,71.01
183993,SKU0170,Product 170,4,2024-12-15 11:24:54,22.63,11733,United Kingdom,90.52
183994,SKU0103,Product 103,4,2024-06-12 20:00:01,15.06,11733,Spain,60.24
183994,SKU0150,Product 150,5,2025-12-01 20:46:50,23.27,11733,United Kingdom,116.35
183995,SKU0153,Product 153,3,2025-04-24 21:48:32,10.12,11733,Germany,30.36
183995,SKU0169,Product 169,4,2024-08-13 20:44:28,19.93,11733,Germany,79.72
183995,SKU0148,Product 148,2,2024-05-31 03:29:31,16.34,11733,Netherlands,32.68
183996,SKU0199,Product 199,6,2025-07-16 22:10:52,18.77,11733,France,112.62
183996,SKU0225,Product 225,5,2025-03-21 00:03:42,19.55,11733,United Kingdom,97.75
183996,SKU0263,Product 263,7,2025-09-16 20:14:46,56.14,11734,United Kingdom,392.98
183997,SKU0031,Product 031,4,2025-07-07 08:09:17,18.37,11734,Spain,73.48
183997,SKU0299,Product 299,2,2024-10-21 16:58:05,13.7,11734,Spain,27.4
183997,SKU0389,Product 389,2,2025-04-21 06:33:35,31.76,11734,Germany,63.52
183998,SKU0185,Product 185,3,2024-10-05 12:28:27,36.32,11734,United Kingdom,108.96000000000001
183998,SKU0223,Product 223,5,2024-03-07 00:43:57,23.53,11734,United Kingdom,117.65
183998,SKU0201,Product 201,3,2024-01-24 11:29:42,59.17,11734,United Kingdom,177.51
183999,SKU0304,Product 304,7,2024-02-28 23:16:36,36.14,11734,Ireland,252.98000000000002
183999,SKU0067,Product 067,5,2025-11-03 23:19:39,22.4,11734,Ireland,112.0
183999,SKU0338,Product 338,3,2025-09-07 17:18:15,21.05,11734,France,63.150000000000006
184000,SKU0134,Product 134,4,2024-10-12 07:13:15,42.84,11734,Germany,171.36
184000,SKU0285,Product 285,7,2025-10-23 04:29:52,59.82,11734,France,418.74
184000,SKU0300,Product 300,3,2025-06-23 04:27:29,41.88,11734,United Kingdom,125.64000000000001
184001,SKU0238,Product 238,2,2024-04-09 23:32:30,29.42,11734,United Kingdom,58.84
184001,SKU0253,Product 253,6,2024-06-13 02:37:27,24.13,11734,United Kingdom,144.78
184001,SKU0242,Product 242,4,2024-10-01 05:15:03,37.22,11734,Ireland,148.88
184002,SKU0023,Product 023,2,2025-08-11 07:24:02,20.92,11734,Germany,41.84
184002,SKU0355,Product 355,3,2025-04-23 19:48:19,32.35,11734,France,97.05000000000001
184002,SKU0271,Product 271,6,2024-10-14 03:37:09,47.08,11734,Belgium,282.48
184003,SKU0062,Product 062,1,2025-09-02 07:07:55,22.06,11734,United Kingdom,22.06
184003,SKU0278,Product 278,3,2024-08-25 21:45:38,35.13,11734,United Kingdom,105.39000000000001
184003,SKU0076,Product 076,5,2025-10-26 10:52:17,6.15,11734,Belgium,30.75
184004,SKU0294,Product 294,8,2025-06-11 01:41:25,6.17,11734,France,49.36
184004,SKU0248,Product 248,11,2025-05-25 10:12:35,25.89,11734,United Kingdom,284.79
184004,SKU0016,Product 016,6,2024-03-05 01:51:28,85.94,11734,France,515.64
184005,SKU0003,Product 003,7,2024-04-17 11:07:15,52.27,11734,United Kingdom,365.89000000000004
184005,SKU0323,Product 323,1,2025-12-19 11:26:10,14.78,11734,United Kingdom,14.78
184005,SKU0271,Product 271,6,2025-07-15 12:49:33,42.64,11734,United Kingdom,255.84
184006,SKU0099,Product 099,3,2024-07-06 06:15:47,17.32,11734,Spain,51.96
184006,SKU0151,Product 151,2,2025-09-19 00:36:54,38.27,11734,United Kingdom,76.54
184006,SKU0346,Product 346,6,2024-08-13 08:46:32,16.06,11735,Germany,96.35999999999999
184007,SKU0093,Product 093,3,2024-09-13 23:00:22,59.23,11735,United Kingdom,177.69
184007,SKU0249,Product 249,5,2024-08-10 06:06:26,59.17,11735,France,295.85
184007,SKU0397,Product 397,4,2024-12-27 13:27:40,25.23,11735,Germany,100.92
184008,SKU0227,Product 227,4,2025-07-10 21:58:49,26.35,11735,United Kingdom,105.4
184008,SKU0215,Product 215,6,2024-05-01 11:42:46,33.29,11735,United Kingdom,199.74
184008,SKU0304,Product 304,3,2025-12-08 04:13:32,10.91,11735,United Kingdom,32.730000000000004
184009,SKU0081,Product 081,2,2024-08-10 04:49:54,27.98,11735,United Kingdom,55.96
184009,SKU0046,Product 046,3,2025-12-08 06:45:19,53.41,11735,Spain,160.23
184009,SKU0247,Product 247,5,2025-09-27 06:33:08,37.57,11735,Germany,187.85
184010,SKU0241,Product 241,3,2025-02-04 17:49:39,25.34,11735,Ireland,76.02
184010,SKU0110,Product 110,4,2024-03-05 23:09:01,8.14,11735,Belgium,32.56
184010,SKU0033,Product 033,5,2025-02-23 23:06:44,14.48,11735,Netherlands,72.4
184011,SKU0044,Product 044,4,2025-07-11 01:39:38,36.35,11735,United Kingdom,145.4
184011,SKU0072,Product 072,4,2025-12-18 21:20:15,8.97,11735,United Kingdom,35.88
184011,SKU0165,Product 165,5,2024-03-12 18:33:56,12.06,11735,France,60.300000000000004
184012,SKU0026,Product 026,3,2025-06-28 02:48:08,16.65,11735,Germany,49.949999999999996
184012,SKU0380,Product 380,7,2024-08-01 23:25:56,24.55,11735,Australia,171.85
184012,SKU0321,Product 321,6,2025-07-02 06:54:00,18.21,11735,United Kingdom,109.26
184013,SKU0310,Product 310,3,2025-09-25 00:16:19,29.68,11735,United Kingdom,89.03999999999999
184013,SKU0198,Product 198,2,2024-01-03 14:50:18,41.52,11735,United Kingdom,83.04
184014,SKU0327,Product 327,5,2025-01-04 08:06:39,14.93,11735,Spain,74.65
184014,SKU0163,Product 163,3,2025-05-08 13:23:57,21.25,11735,Netherlands,63.75
184014,SKU0302,Product 302,4,2024-10-04 15:16:38,46.71,11735,France,186.84
184015,SKU0117,Product 117,4,2024-08-19 10:55:42,37.05,11735,United Kingdom,148.2
184015,SKU0252,Product 252,4,2024-08-27 15:00:41,23.39,11735,France,93.56
184015,SKU0381,Product 381,4,2025-07-01 09:26:58,18.78,11735,Netherlands,75.12
184016,SKU0315,Product 315,4,2024-05-31 09:21:21,20.18,11735,France,80.72
184016,SKU0329,Product 329,5,2025-12-13 08:11:11,42.1,11735,United Kingdom,210.5
184016,SKU0293,Product 293,3,2024-06-01 22:49:58,24.42,11736,Netherlands,73.26
184017,SKU0026,Product 026,7,2024-10-31 00:09:12,22.51,11736,United Kingdom,157.57000000000002
184017,SKU0040,Product 040,1,2025-12-26 03:36:49,23.46,11736,Netherlands,23.46
184017,SKU0369,Product 369,4,2024-01-22 02:42:28,21.38,11736,United Kingdom,85.52
184018,SKU0094,Product 094,7,2024-09-02 15:43:07,13.08,11736,United Kingdom,91.56
184018,SKU0222,Product 222,4,2024-08-19 09:26:53,22.89,11736,Germany,91.56
184019,SKU0107,Product 107,3,2024-01-01 03:58:39,23.97,11736,Spain,71.91
184019,SKU0176,Product 176,3,2024-04-18 05:14:07,20.57,11736,Germany,61.71
184020,SKU0253,Product 253,4,2024-05-23 19:01:00,73.48,11736,Spain,293.92
184020,SKU0195,Product 195,3,2025-10-04 16:03:11,16.63,11736,Ireland,49.89
184020,SKU0036,Product 036,3,2025-02-03 06:54:44,17.94,11736,United Kingdom,53.82000000000001
184021,SKU0003,Product 003,5,2024-06-18 19:15:56,43.26,11736,Netherlands,216.29999999999998
184021,SKU0356,Product 356,4,2025-08-14 22:23:35,19.59,11736,Spain,78.36
184021,SKU0057,Product 057,3,2025-03-18 07:05:08,11.12,11736,Australia,33.36
184022,SKU0242,Product 242,3,2024-08-18 05:36:50,19.94,11736,United Kingdom,59.82000000000001
184022,SKU0229,Product 229,4,2024-07-04 20:23:08,25.53,11736,Netherlands,102.12
184022,SKU0237,Product 237,5,2024-06-10 01:03:45,40.51,11736,United Kingdom,202.54999999999998
184023,SKU0073,Product 073,3,2025-06-04 04:52:05,40.83,11736,United Kingdom,122.49
184023,SKU0375,Product 375,4,2025-06-07 15:03:53,13.19,11736,United Kingdom,52.76
184023,SKU0342,Product 342,2,2025-04-19 12:20:03,36.85,11736,United Kingdom,73.7
184024,SKU0104,Product 104,2,2024-11-22 01:09:11,13.92,11736,Germany,27.84
184024,SKU0069,Product 069,4,2025-01-07 04:21:54,19.97,11736,United Kingdom,79.88
184024,SKU0357,Product 357,1,2025-10-18 21:18:30,8.97,11736,United Kingdom,8.97
184025,SKU0140,Product 140,5,2025-02-09 01:51:43,16.51,11736,Netherlands,82.55000000000001
184025,SKU0105,Product 105,3,2025-03-25 08:16:41,14.79,11736,United Kingdom,44.37
184025,SKU0335,Product 335,2,2024-06-15 00:28:53,15.57,11736,France,31.14
184026,SKU0066,Product 066,4,2024-11-28 06:10:28,21.52,11736,Spain,86.08
184026,SKU0217,Product 217,4,2024-01-17 05:44:24,19.42,11736,United Kingdom,77.68
184026,SKU0369,Product 369,3,2024-12-03 18:59:38,26.4,11737,France,79.19999999999999
184027,SKU0399,Product 399,5,2025-08-08 11:57:04,9.01,11737,United Kingdom,45.05
184027,SKU0087,Product 087,2,2025-05-05 13:45:03,8.42,11737,United Kingdom,16.84
184027,SKU0346,Product 346,5,2025-10-12 18:49:12,44.24,11737,United Kingdom,221.20000000000002
184028,SKU0371,Product 371,3,2024-09-05 00:52:17,11.98,11737,United Kingdom,35.94
184028,SKU0104,Product 104,3,2025-07-22 03:16:43,50.88,11737,Spain,152.64000000000001
184028,SKU0313,Product 313,4,2025-06-19 06:19:33,29.79,11737,Germany,119.16
184029,SKU0267,Product 267,5,2025-06-01 17:48:34,28.36,11737,United Kingdom,141.8
184029,SKU0279,Product 279,3,2025-08-07 06:34:21,34.81,11737,United Kingdom,104.43
184029,SKU0259,Product 259,5,2024-12-10 02:41:40,37.34,11737,Spain,186.70000000000002
184030,SKU0104,Product 104,4,2024-09-06 22:34:00,17.63,11737,United Kingdom,70.52
184030,SKU0148,Product 148,6,2025-03-02 07:21:03,8.61,11737,United Kingdom,51.66
184030,SKU0078,Product 078,4,2024-10-07 03:20:09,9.49,11737,Spain,37.96
184031,SKU0370,Product 370,8,2025-05-20 14:01:33,23.78,11737,United Kingdom,190.24
184031,SKU0234,Product 234,3,2025-09-24 18:12:10,19.98,11737,Spain,59.94
184032,SKU0152,Product 152,2,2025-03-29 11:58:49,25.24,11737,United Kingdom,50.48
184032,SKU0276,Product 276,3,2024-11-05 08:34:35,15.07,11737,Germany,45.21
184032,SKU0066,Product 066,2,2024-03-17 23:26:38,11.11,11737,Netherlands,22.22
184033,SKU0169,Product 169,2,2024-06-13 22:26:57,37.26,11737,United Kingdom,74.52
184033,SKU0392,Product 392,7,2025-08-26 10:49:36,24.84,11737,United Kingdom,173.88
184034,SKU0082,Product 082,3,2024-03-04 09:14:55,76.45,11737,United Kingdom,229.35000000000002
184034,SKU0224,Product 224,3,2025-07-01 12:24:36,26.71,11737,United Kingdom,80.13
184034,SKU0147,Product 147,6,2024-06-22 17:45:36,15.51,11737,Netherlands,93.06
184035,SKU0361,Product 361,5,2024-09-22 17:17:22,20.07,11737,United Kingdom,100.35
184035,SKU0210,Product 210,4,2024-05-23 11:21:14,23.02,11737,United Kingdom,92.08
184035,SKU0220,Product 220,4,2025-06-24 06:10:36,7.1,11737,United Kingdom,28.4
184036,SKU0322,Product 322,2,2025-11-02 10:31:04,57.57,11737,France,115.14
184036,SKU0016,Product 016,3,2025-12-11 23:56:36,28.56,11737,United Kingdom,85.67999999999999
184036,SKU0386,Product 386,4,2024-02-24 05:04:07,10.58,11738,United Kingdom,42.32
184037,SKU0086,Product 086,9,2025-11-05 00:52:36,20.67,11738,Ireland,186.03000000000003
184037,SKU0189,Product 189,6,2025-04-09 04:51:41,29.68,11738,United Kingdom,178.07999999999998
184037,SKU0153,Product 153,2,2025-08-28 00:16:50,34.74,11738,United Kingdom,69.48
184038,SKU0164,Product 164,3,2024-02-24 19:40:37,26.2,11738,Spain,78.6
184038,SKU0205,Product 205,3,2025-09-15 05:46:03,12.65,11738,Spain,37.95
184038,SKU0254,Product 254,3,2024-08-27 22:18:44,42.97,11738,United Kingdom,128.91
184039,SKU0087,Product 087,2,2024-10-14 17:46:28,44.81,11738,Germany,89.62
184039,SKU0327,Product 327,3,2025-10-16 09:24:47,37.02,11738,Germany,111.06
184039,SKU0211,Product 211,5,2025-06-18 16:12:00,14.54,11738,United Kingdom,72.69999999999999
184040,SKU0005,Product 005,4,2025-01-09 11:19:53,26.43,11738,Spain,105.72
184040,SKU0256,Product 256,2,2025-05-02 04:44:26,14.01,11738,Spain,28.02
184041,SKU0159,Product 159,5,2025-12-19 11:54:40,20.77,11738,United Kingdom,103.85
184041,SKU0007,Product 007,4,2024-02-21 03:40:59,21.35,11738,Belgium,85.4
184041,SKU0116,Product 116,3,2025-02-24 07:39:10,72.52,11738,France,217.56
184042,SKU0240,Product 240,7,2024-02-02 15:50:24,27.8,11738,Spain,194.6
184042,SKU0011,Product 011,3,2024-11-10 09:19:49,50.35,11738,United Kingdom,151.05
184042,SKU0295,Product 295,7,2025-01-06 19:48:27,46.77,11738,Germany,327.39000000000004
184043,SKU0213,Product 213,4,2025-09-04 12:56:47,6.5,11738,Belgium,26.0
184043,SKU0291,Product 291,5,2025-11-17 21:58:13,69.97,11738,France,349.85
184043,SKU0304,Product 304,5,2025-07-01 15:39:07,58.88,11738,Ireland,294.40000000000003
184044,SKU0018,Product 018,4,2025-12-05 16:51:40,69.78,11738,France,279.12
184044,SKU0235,Product 235,4,2024-04-01 09:20:15,26.11,11738,France,104.44
184044,SKU0050,Product 050,6,2025-01-19 10:31:32,25.96,11738,Germany,155.76
184045,SKU0263,Product 263,4,2025-03-11 19:06:34,17.36,11738,France,69.44
184045,SKU0351,Product 351,4,2024-02-26 07:16:24,18.25,11738,Germany,73.0
184045,SKU0389,Product 389,6,2025-03-08 01:39:44,73.72,11738,United Kingdom,442.32
184046,SKU0025,Product 025,5,2024-02-01 11:14:37,16.09,11738,Germany,80.45
184046,SKU0209,Product 209,5,2025-04-06 17:12:07,17.1,11738,United Kingdom,85.5
184046,SKU0015,Product 015,5,2024-06-10 12:52:47,61.84,11739,United Kingdom,309.20000000000005
184047,SKU0271,Product 271,3,2025-11-19 13:58:44,35.59,11739,United Kingdom,106.77000000000001
184047,SKU0194,Product 194,7,2024-08-26 01:49:48,21.52,11739,Belgium,150.64
184047,SKU0207,Product 207,8,2025-03-16 16:55:14,25.57,11739,United Kingdom,204.56
184048,SKU0250,Product 250,3,2025-03-21 15:44:20,16.66,11739,United Kingdom,49.980000000000004
184048,SKU0004,Product 004,1,2025-09-27 21:01:09,26.61,11739,France,26.61
184048,SKU0159,Product 159,5,2024-09-03 17:46:17,24.26,11739,Netherlands,121.30000000000001
184049,SKU0007,Product 007,3,2024-09-18 15:35:49,19.98,11739,United Kingdom,59.94
184049,SKU0047,Product 047,3,2025-05-14 21:04:46,23.2,11739,United Kingdom,69.6
184049,SKU0136,Product 136,6,2024-02-11 07:14:04,9.34,11739,United Kingdom,56.04
184050,SKU0058,Product 058,3,2025-02-08 04:44:01,14.21,11739,Ireland,42.63
184050,SKU0241,Product 241,4,2024-10-01 06:09:13,23.92,11739,Germany,95.68
184050,SKU0373,Product 373,6,2025-12-15 05:33:12,26.92,11739,United Kingdom,161.52
184051,SKU0050,Product 050,5,2025-01-24 07:47:06,24.85,11739,Germany,124.25
184051,SKU0225,Product 225,6,2025-07-17 19:49:03,8.24,11739,United Kingdom,49.44
184051,SKU0300,Product 300,4,2025-09-01 02:53:53,49.76,11739,Netherlands,199.04
184052,SKU0218,Product 218,6,2024-04-17 12:15:51,27.71,11739,Germany,166.26
184052,SKU0326,Product 326,4,2025-04-06 20:06:21,22.96,11739,Belgium,91.84
184052,SKU0099,Product 099,4,2025-05-11 14:38:37,8.26,11739,France,33.04
184053,SKU0345,Product 345,5,2024-11-19 03:38:25,17.78,11739,Ireland,88.9
184053,SKU0187,Product 187,2,2024-05-25 23:36:04,26.8,11739,France,53.6
184053,SKU0184,Product 184,2,2024-12-03 03:15:44,14.76,11739,United Kingdom,29.52
